cluster_id, pattern_id, num_occurences_in_dataset, avg_time_in_secs, max_time_in_secs, min_time_in_secs, median_time_in_secs, 25pctl_time_in_secs, 75pctl_time_in_secs, number_of_messages, avg_number_of_messages_in_match
0,71102,1,120.00,120.00,120.00,0,0,0,15,15.00
0,71103,1,56.00,56.00,56.00,0,0,0,15,15.00
0,71112,6,211.33,505.00,29.00,150,111,393,15,15.00
0,71140,2,42.00,54.00,30.00,0,0,0,15,15.00
0,71144,2,33.50,43.00,24.00,0,0,0,15,15.00
0,71149,11,109.82,435.00,21.00,85,37,169,15,15.00
0,71152,2,21.50,30.00,13.00,0,0,0,15,15.00
0,71153,1,79.00,79.00,79.00,0,0,0,15,15.00
0,71176,4,85.50,132.00,60.00,80,70,132,15,15.00
0,71177,1,47.00,47.00,47.00,0,0,0,15,15.00
0,71184,1,95.00,95.00,95.00,0,0,0,15,15.00
0,71194,1,154.00,154.00,154.00,0,0,0,15,15.00
0,71205,2,91.00,141.00,41.00,0,0,0,15,15.00
0,71207,1,34.00,34.00,34.00,0,0,0,15,15.00
0,71213,1,55.00,55.00,55.00,0,0,0,15,15.00
0,71222,1,39.00,39.00,39.00,0,0,0,15,15.00
0,71227,2,326.50,575.00,78.00,0,0,0,15,15.00
0,71230,1,30.00,30.00,30.00,0,0,0,15,15.00
0,71233,2,177.00,246.00,108.00,0,0,0,15,15.00
0,71235,1,198.00,198.00,198.00,0,0,0,15,15.00
0,71242,4,54.50,122.00,15.00,51,30,122,15,15.00
0,71249,2,150.00,216.00,84.00,0,0,0,15,15.00
0,71251,2,47.50,68.00,27.00,0,0,0,15,15.00
0,71252,3,57.33,113.00,19.00,0,0,0,15,15.00
0,71255,3,67.00,109.00,21.00,0,0,0,15,15.00
0,71258,1,45.00,45.00,45.00,0,0,0,15,15.00
0,71261,2,207.00,287.00,127.00,0,0,0,15,15.00
0,71278,1,496.00,496.00,496.00,0,0,0,15,15.00
0,71282,2,76.50,82.00,71.00,0,0,0,15,15.00
0,71288,2,37.50,40.00,35.00,0,0,0,15,15.00
0,71305,1,749.00,749.00,749.00,0,0,0,15,15.00
0,71306,4,172.50,309.00,66.00,227,88,309,15,15.00
0,71315,3,283.67,379.00,158.00,0,0,0,15,15.00
0,71318,1,29.00,29.00,29.00,0,0,0,15,15.00
0,71325,1,16.00,16.00,16.00,0,0,0,15,15.00
0,71331,1,444.00,444.00,444.00,0,0,0,15,15.00
0,71334,16,35.63,97.00,15.00,37,29,39,15,15.00
0,71386,1,289.00,289.00,289.00,0,0,0,15,15.00
0,71390,1,420.00,420.00,420.00,0,0,0,15,15.00
0,71407,1,142.00,142.00,142.00,0,0,0,15,15.00
0,71413,92,44.95,254.00,14.00,33,21,49,15,15.00
0,71423,1,34.00,34.00,34.00,0,0,0,15,15.00
0,71428,2,34.00,34.00,34.00,0,0,0,15,15.00
0,71443,1,47.00,47.00,47.00,0,0,0,15,15.00
0,71444,2,162.50,223.00,102.00,0,0,0,15,15.00
0,71445,2,29.50,36.00,23.00,0,0,0,15,15.00
0,71454,3,59.67,105.00,18.00,0,0,0,15,15.00
0,71456,2,29.50,45.00,14.00,0,0,0,15,15.00
0,71465,2,179.50,189.00,170.00,0,0,0,15,15.00
0,71478,3,48.33,75.00,27.00,0,0,0,15,15.00
0,71481,3,48.33,55.00,38.00,0,0,0,15,15.00
0,71495,1,145.00,145.00,145.00,0,0,0,15,15.00
0,71496,1,26.00,26.00,26.00,0,0,0,15,15.00
0,71516,2,36.50,38.00,35.00,0,0,0,15,15.00
0,71521,2,86.00,128.00,44.00,0,0,0,15,15.00
0,71522,1,17.00,17.00,17.00,0,0,0,15,15.00
0,71524,2,173.50,295.00,52.00,0,0,0,15,15.00
0,71538,3,35.00,43.00,30.00,0,0,0,15,15.00
0,71548,3,1000.67,2466.00,223.00,0,0,0,15,15.00
0,71549,13,360.15,807.00,44.00,199,113,729,15,15.00
0,71551,1,10.00,10.00,10.00,0,0,0,15,15.00
0,71552,7,36.14,113.00,7.00,55,7,55,15,15.00
0,71555,1,15.00,15.00,15.00,0,0,0,15,15.00
0,71558,1,30.00,30.00,30.00,0,0,0,15,15.00
0,71574,3,34.67,52.00,19.00,0,0,0,15,15.00
0,71575,4,63.50,105.00,35.00,72,42,105,15,15.00
0,71577,1,121.00,121.00,121.00,0,0,0,15,15.00
0,71583,2,41.50,49.00,34.00,0,0,0,15,15.00
0,71587,1,108.00,108.00,108.00,0,0,0,15,15.00
0,71593,9,91.56,150.00,49.00,91,66,126,15,15.00
0,71606,2,263.50,500.00,27.00,0,0,0,15,15.00
0,71610,1,62.00,62.00,62.00,0,0,0,15,15.00
0,71618,2,91.50,142.00,41.00,0,0,0,15,15.00
0,71625,6,21.67,32.00,11.00,23,21,25,15,15.00
0,71626,2,46.00,67.00,25.00,0,0,0,15,15.00
0,71630,1,21.00,21.00,21.00,0,0,0,15,15.00
0,71632,1,379.00,379.00,379.00,0,0,0,15,15.00
0,71637,1,28.00,28.00,28.00,0,0,0,15,15.00
0,71639,3,52.67,71.00,22.00,0,0,0,15,15.00
0,71646,1,570.00,570.00,570.00,0,0,0,15,15.00
0,71658,8,38.25,63.00,21.00,36,33,55,15,15.00
0,71659,6,42.50,91.00,19.00,38,34,45,15,15.00
0,71667,1,646.00,646.00,646.00,0,0,0,15,15.00
0,71674,1,78.00,78.00,78.00,0,0,0,15,15.00
0,71677,1,357.00,357.00,357.00,0,0,0,15,15.00
0,71682,1,544.00,544.00,544.00,0,0,0,15,15.00
0,71703,2,85.00,127.00,43.00,0,0,0,15,15.00
0,71711,1,71.00,71.00,71.00,0,0,0,15,15.00
0,71718,1,40.00,40.00,40.00,0,0,0,15,15.00
0,71721,6,207.33,346.00,68.00,228,194,238,15,15.00
0,71734,10,30.80,69.00,7.00,34,8,55,15,15.00
0,71752,5,206.60,550.00,49.00,146,74,550,15,15.00
0,71760,5,222.20,505.00,29.00,151,74,505,15,15.00
0,71761,4,44.25,82.00,27.00,35,33,82,15,15.00
0,71767,6,58.50,129.00,18.00,54,48,57,15,15.00
0,71768,2,49.00,82.00,16.00,0,0,0,15,15.00
0,71786,2,128.50,200.00,57.00,0,0,0,15,15.00
0,71788,2,90.00,123.00,57.00,0,0,0,15,15.00
0,71804,3,18.67,22.00,13.00,0,0,0,15,15.00
0,71811,1,72.00,72.00,72.00,0,0,0,15,15.00
0,71812,1,45.00,45.00,45.00,0,0,0,15,15.00
0,71814,1,333.00,333.00,333.00,0,0,0,15,15.00
0,71819,6,22.83,49.00,13.00,20,19,21,15,15.00
0,71821,1,38.00,38.00,38.00,0,0,0,15,15.00
0,71832,2,27.50,37.00,18.00,0,0,0,15,15.00
0,71834,3,34.67,52.00,25.00,0,0,0,15,15.00
0,71835,4,52.75,117.00,18.00,51,25,117,15,15.00
0,71837,4,44.75,69.00,32.00,46,32,69,15,15.00
0,71850,1,29.00,29.00,29.00,0,0,0,15,15.00
0,71863,1,284.00,284.00,284.00,0,0,0,15,15.00
0,71872,3,11.00,12.00,10.00,0,0,0,15,15.00
0,71873,1,36.00,36.00,36.00,0,0,0,15,15.00
0,71879,1,29.00,29.00,29.00,0,0,0,15,15.00
0,71883,1,32.00,32.00,32.00,0,0,0,15,15.00
0,71885,5,23.60,36.00,14.00,23,17,36,15,15.00
0,71886,3,116.00,182.00,32.00,0,0,0,15,15.00
0,71887,37,45.46,184.00,16.00,34,25,50,15,15.00
0,71888,1,45.00,45.00,45.00,0,0,0,15,15.00
0,71889,4,67.50,107.00,39.00,83,41,107,15,15.00
0,71890,4,27.75,41.00,17.00,31,22,41,15,15.00
0,71891,4,82.50,224.00,18.00,53,35,224,15,15.00
0,71893,15,100.47,768.00,23.00,40,30,97,15,15.00
0,71903,1,37.00,37.00,37.00,0,0,0,15,15.00
0,71908,1,182.00,182.00,182.00,0,0,0,15,15.00
0,71910,2,37.00,38.00,36.00,0,0,0,15,15.00
0,71912,1,83.00,83.00,83.00,0,0,0,15,15.00
0,71914,1,47.00,47.00,47.00,0,0,0,15,15.00
0,71921,8,70.88,248.00,28.00,49,45,62,15,15.00
0,71924,5,31.40,64.00,11.00,27,19,64,15,15.00
0,71925,1,36.00,36.00,36.00,0,0,0,15,15.00
0,71926,1,27.00,27.00,27.00,0,0,0,15,15.00
0,71945,5,41.20,96.00,13.00,36,25,96,15,15.00
0,71946,3,71.00,150.00,17.00,0,0,0,15,15.00
0,71949,1,47.00,47.00,47.00,0,0,0,15,15.00
0,71953,3,48.67,84.00,27.00,0,0,0,15,15.00
0,71954,2,60.50,103.00,18.00,0,0,0,15,15.00
0,71962,2,91.50,138.00,45.00,0,0,0,15,15.00
0,71975,1,44.00,44.00,44.00,0,0,0,15,15.00
0,71984,2,211.50,336.00,87.00,0,0,0,15,15.00
0,71985,1,110.00,110.00,110.00,0,0,0,15,15.00
0,71990,13,90.92,192.00,25.00,87,56,144,15,15.00
0,71992,1,143.00,143.00,143.00,0,0,0,15,15.00
0,71994,1,44.00,44.00,44.00,0,0,0,15,15.00
0,72009,1,326.00,326.00,326.00,0,0,0,15,15.00
0,72018,2,19.00,26.00,12.00,0,0,0,15,15.00
0,72033,4,38.75,64.00,22.00,40,29,64,15,15.00
0,72034,1,16.00,16.00,16.00,0,0,0,15,15.00
0,72037,1,151.00,151.00,151.00,0,0,0,15,15.00
0,72046,1,227.00,227.00,227.00,0,0,0,15,15.00
0,72047,1,32.00,32.00,32.00,0,0,0,15,15.00
0,72049,1,347.00,347.00,347.00,0,0,0,15,15.00
0,72052,1,298.00,298.00,298.00,0,0,0,15,15.00
0,72053,1,150.00,150.00,150.00,0,0,0,15,15.00
0,72066,3,22.67,23.00,22.00,0,0,0,15,15.00
0,72070,4,129.50,179.00,80.00,137,122,179,15,15.00
0,72071,1,571.00,571.00,571.00,0,0,0,15,15.00
0,72073,25,55.20,227.00,14.00,33,21,77,15,15.00
0,72088,1,364.00,364.00,364.00,0,0,0,15,15.00
0,72090,1,123.00,123.00,123.00,0,0,0,15,15.00
0,72093,5,37.00,70.00,7.00,44,13,70,15,15.00
0,72104,2,381.50,590.00,173.00,0,0,0,15,15.00
0,72111,2,353.00,637.00,69.00,0,0,0,15,15.00
0,72112,4,326.25,902.00,82.00,217,104,902,15,15.00
0,72125,4,163.00,285.00,40.00,188,139,285,15,15.00
0,72128,4,58.50,143.00,16.00,39,36,143,15,15.00
0,72131,2,78.50,115.00,42.00,0,0,0,15,15.00
0,72132,1,350.00,350.00,350.00,0,0,0,15,15.00
0,72134,2,442.50,622.00,263.00,0,0,0,15,15.00
0,72140,6,48.67,70.00,27.00,52,39,69,15,15.00
0,72141,3,59.00,67.00,46.00,0,0,0,15,15.00
0,72142,3,81.67,112.00,32.00,0,0,0,15,15.00
0,72147,1,35.00,35.00,35.00,0,0,0,15,15.00
0,72148,1,29.00,29.00,29.00,0,0,0,15,15.00
0,72167,1,59.00,59.00,59.00,0,0,0,15,15.00
0,72179,5,51.60,82.00,31.00,45,43,82,15,15.00
0,72182,1,180.00,180.00,180.00,0,0,0,15,15.00
0,72191,3,25.00,37.00,11.00,0,0,0,15,15.00
0,72220,4,44.50,117.00,14.00,30,17,117,15,15.00
0,72230,4,61.50,90.00,19.00,88,49,90,15,15.00
0,72240,1,138.00,138.00,138.00,0,0,0,15,15.00
0,72245,2,40.00,66.00,14.00,0,0,0,15,15.00
0,72286,2,324.00,371.00,277.00,0,0,0,15,15.00
0,72295,1,62.00,62.00,62.00,0,0,0,15,15.00
0,72301,4,40.25,65.00,23.00,37,36,65,15,15.00
0,72321,2,37.50,54.00,21.00,0,0,0,15,15.00
0,72322,1,71.00,71.00,71.00,0,0,0,15,15.00
0,72323,1,17.00,17.00,17.00,0,0,0,15,15.00
0,72324,4,45.00,75.00,22.00,44,39,75,15,15.00
0,72328,2,39.50,47.00,32.00,0,0,0,15,15.00
0,72339,2,58.00,92.00,24.00,0,0,0,15,15.00
0,72341,6,160.17,336.00,74.00,141,116,183,15,15.00
0,72351,6,31.50,49.00,20.00,33,27,39,15,15.00
0,72353,1,389.00,389.00,389.00,0,0,0,15,15.00
0,72355,1,35.00,35.00,35.00,0,0,0,15,15.00
0,72357,1,290.00,290.00,290.00,0,0,0,15,15.00
0,72359,1,235.00,235.00,235.00,0,0,0,15,15.00
0,72360,1,203.00,203.00,203.00,0,0,0,15,15.00
0,72362,2,20.00,21.00,19.00,0,0,0,15,15.00
0,72366,10,22.50,65.00,7.00,13,8,46,15,15.00
0,72367,1,29.00,29.00,29.00,0,0,0,15,15.00
0,72370,2,37.50,52.00,23.00,0,0,0,15,15.00
0,72396,1,260.00,260.00,260.00,0,0,0,15,15.00
0,72408,2,460.50,758.00,163.00,0,0,0,15,15.00
0,72419,10,62.40,190.00,21.00,58,26,92,15,15.00
0,72424,3,75.67,90.00,49.00,0,0,0,15,15.00
0,72433,1,374.00,374.00,374.00,0,0,0,15,15.00
0,72434,1,235.00,235.00,235.00,0,0,0,15,15.00
0,72451,3,60.33,107.00,18.00,0,0,0,15,15.00
0,72457,1,238.00,238.00,238.00,0,0,0,15,15.00
0,72460,1,63.00,63.00,63.00,0,0,0,15,15.00
0,72473,1,275.00,275.00,275.00,0,0,0,15,15.00
0,72476,1,78.00,78.00,78.00,0,0,0,15,15.00
0,72484,1,362.00,362.00,362.00,0,0,0,15,15.00
0,72505,2,470.00,690.00,250.00,0,0,0,15,15.00
0,72512,2,38.50,42.00,35.00,0,0,0,15,15.00
0,72524,3,247.33,298.00,152.00,0,0,0,15,15.00
0,72531,3,39.00,52.00,22.00,0,0,0,15,15.00
0,72533,2,87.50,142.00,33.00,0,0,0,15,15.00
0,72534,1,130.00,130.00,130.00,0,0,0,15,15.00
0,72552,1,38.00,38.00,38.00,0,0,0,16,16.00
0,72554,1,170.00,170.00,170.00,0,0,0,16,16.00
0,72561,2,74.50,85.00,64.00,0,0,0,16,16.00
0,72564,1,324.00,324.00,324.00,0,0,0,16,16.00
0,72565,4,134.00,324.00,58.00,84,70,324,16,16.00
0,72571,2,26.00,32.00,20.00,0,0,0,16,16.00
0,72573,7,47.86,165.00,16.00,41,24,43,16,16.00
0,72582,2,22.50,24.00,21.00,0,0,0,16,16.00
0,72584,2,84.50,135.00,34.00,0,0,0,16,16.00
0,72586,1,36.00,36.00,36.00,0,0,0,16,16.00
0,72588,2,46.00,71.00,21.00,0,0,0,16,16.00
0,72596,2,21.50,23.00,20.00,0,0,0,16,16.00
0,72608,3,56.00,70.00,39.00,0,0,0,16,16.00
0,72615,1,742.00,742.00,742.00,0,0,0,16,16.00
0,72617,1,40.00,40.00,40.00,0,0,0,16,16.00
0,72620,1,46.00,46.00,46.00,0,0,0,16,16.00
0,72621,1,38.00,38.00,38.00,0,0,0,16,16.00
0,72625,2,40.50,56.00,25.00,0,0,0,16,16.00
0,72627,1,742.00,742.00,742.00,0,0,0,16,16.00
0,72628,2,25.50,27.00,24.00,0,0,0,16,16.00
0,72644,13,145.77,284.00,50.00,136,100,209,16,16.00
0,72645,1,71.00,71.00,71.00,0,0,0,16,16.00
0,72649,2,43.00,71.00,15.00,0,0,0,16,16.00
0,72650,1,21.00,21.00,21.00,0,0,0,16,16.00
0,72651,1,46.00,46.00,46.00,0,0,0,16,16.00
0,72670,1,32.00,32.00,32.00,0,0,0,16,16.00
0,72680,2,85.50,136.00,35.00,0,0,0,16,16.00
0,72684,1,136.00,136.00,136.00,0,0,0,16,16.00
0,72695,3,21.00,30.00,12.00,0,0,0,16,16.00
0,72697,3,28.67,36.00,22.00,0,0,0,16,16.00
0,72720,1,42.00,42.00,42.00,0,0,0,16,16.00
0,72722,5,58.00,119.00,18.00,59,27,119,16,16.00
0,72724,4,62.50,87.00,40.00,62,61,87,16,16.00
0,72725,1,21.00,21.00,21.00,0,0,0,16,16.00
0,72738,5,57.20,125.00,24.00,36,25,125,16,16.00
0,72739,1,142.00,142.00,142.00,0,0,0,16,16.00
0,72745,5,181.80,302.00,69.00,141,95,302,16,16.00
0,72755,3,58.33,90.00,28.00,0,0,0,16,16.00
0,72775,2,36.50,39.00,34.00,0,0,0,16,16.00
0,72782,2,29.00,45.00,13.00,0,0,0,16,16.00
0,72793,1,28.00,28.00,28.00,0,0,0,16,16.00
0,72796,2,126.00,169.00,83.00,0,0,0,16,16.00
0,72798,32,72.03,178.00,20.00,50,40,119,16,16.00
0,72800,7,50.14,87.00,24.00,56,27,85,16,16.00
0,72801,1,45.00,45.00,45.00,0,0,0,16,16.00
0,72807,1,604.00,604.00,604.00,0,0,0,16,16.00
0,72811,2,318.50,580.00,57.00,0,0,0,16,16.00
0,72813,1,18.00,18.00,18.00,0,0,0,16,16.00
0,72814,3,26.00,31.00,19.00,0,0,0,16,16.00
0,72821,2,52.00,52.00,52.00,0,0,0,16,16.00
0,72825,1,262.00,262.00,262.00,0,0,0,16,16.00
0,72828,1,16.00,16.00,16.00,0,0,0,16,16.00
0,72837,1,24.00,24.00,24.00,0,0,0,16,16.00
0,72848,3,38.00,44.00,30.00,0,0,0,16,16.00
0,72850,1,31.00,31.00,31.00,0,0,0,16,16.00
0,72852,2,31.50,44.00,19.00,0,0,0,16,16.00
0,72853,1,86.00,86.00,86.00,0,0,0,16,16.00
0,72868,2,83.50,134.00,33.00,0,0,0,16,16.00
0,72870,1,40.00,40.00,40.00,0,0,0,16,16.00
0,72877,1,35.00,35.00,35.00,0,0,0,16,16.00
0,72880,2,33.50,41.00,26.00,0,0,0,16,16.00
0,72892,1,30.00,30.00,30.00,0,0,0,16,16.00
0,72893,9,60.11,131.00,31.00,38,35,90,16,16.00
0,72896,4,30.00,36.00,23.00,32,29,36,16,16.00
0,72921,2,36.00,42.00,30.00,0,0,0,16,16.00
0,72926,3,31.00,47.00,18.00,0,0,0,16,16.00
0,72927,5,48.00,95.00,25.00,37,29,95,16,16.00
0,72928,3,46.67,78.00,16.00,0,0,0,16,16.00
0,72929,4,59.75,115.00,35.00,50,39,115,16,16.00
0,72930,3,42.67,53.00,29.00,0,0,0,16,16.00
0,72937,2,37.00,53.00,21.00,0,0,0,16,16.00
0,72939,1,678.00,678.00,678.00,0,0,0,16,16.00
0,72955,6,37.17,68.00,17.00,42,22,53,16,16.00
0,72972,2,44.50,58.00,31.00,0,0,0,16,16.00
0,72990,1,12.00,12.00,12.00,0,0,0,16,16.00
0,72998,1,302.00,302.00,302.00,0,0,0,16,16.00
0,73006,1,31.00,31.00,31.00,0,0,0,16,16.00
0,73007,1,56.00,56.00,56.00,0,0,0,16,16.00
0,73016,1,49.00,49.00,49.00,0,0,0,16,16.00
0,73017,1,17.00,17.00,17.00,0,0,0,16,16.00
0,73025,32,42.47,108.00,19.00,37,26,51,16,16.00
0,73034,11,136.27,516.00,33.00,109,71,147,16,16.00
0,73036,11,130.27,286.00,55.00,132,89,172,16,16.00
0,73037,2,63.00,89.00,37.00,0,0,0,16,16.00
0,73039,3,26.33,32.00,19.00,0,0,0,16,16.00
0,73041,2,86.50,136.00,37.00,0,0,0,16,16.00
0,73050,1,77.00,77.00,77.00,0,0,0,16,16.00
0,73054,1,773.00,773.00,773.00,0,0,0,16,16.00
0,73055,1,75.00,75.00,75.00,0,0,0,16,16.00
0,73064,2,36.00,51.00,21.00,0,0,0,16,16.00
0,73068,2,53.50,72.00,35.00,0,0,0,16,16.00
0,73075,1,14.00,14.00,14.00,0,0,0,16,16.00
0,73078,15,45.60,112.00,22.00,37,26,66,16,16.00
0,73083,2,502.00,826.00,178.00,0,0,0,16,16.00
0,73086,1,38.00,38.00,38.00,0,0,0,16,16.00
0,73091,3,86.67,98.00,73.00,0,0,0,16,16.00
0,73093,5,35.00,76.00,14.00,23,22,76,16,16.00
0,73094,2,178.00,283.00,73.00,0,0,0,16,16.00
0,73096,9,98.89,292.00,26.00,73,40,126,16,16.00
0,73116,11,59.82,220.00,26.00,50,40,52,16,16.00
0,73120,1,38.00,38.00,38.00,0,0,0,16,16.00
0,73125,1,591.00,591.00,591.00,0,0,0,16,16.00
0,73135,2,27.50,28.00,27.00,0,0,0,16,16.00
0,73160,1,43.00,43.00,43.00,0,0,0,16,16.00
0,73165,1,24.00,24.00,24.00,0,0,0,16,16.00
0,73166,8,46.25,101.00,17.00,48,25,64,16,16.00
0,73173,4,24.25,42.00,15.00,23,17,42,16,16.00
0,73191,1,45.00,45.00,45.00,0,0,0,16,16.00
0,73193,3,25.67,34.00,21.00,0,0,0,16,16.00
0,73207,1,39.00,39.00,39.00,0,0,0,16,16.00
0,73224,2,26.50,38.00,15.00,0,0,0,16,16.00
0,73230,2,59.50,94.00,25.00,0,0,0,16,16.00
0,73234,19,48.42,123.00,17.00,48,35,60,16,16.00
0,73243,32,64.88,153.00,20.00,48,39,79,16,16.00
0,73244,4,14.50,18.00,11.00,18,11,18,16,16.00
0,73245,2,54.00,76.00,32.00,0,0,0,16,16.00
0,73249,3,29.67,39.00,25.00,0,0,0,16,16.00
0,73253,4,32.75,50.00,21.00,33,27,50,16,16.00
0,73255,4,45.00,67.00,28.00,53,32,67,16,16.00
0,73262,1,811.00,811.00,811.00,0,0,0,16,16.00
0,73267,1,88.00,88.00,88.00,0,0,0,16,16.00
0,73269,4,67.00,115.00,45.00,62,46,115,16,16.00
0,73274,4,158.00,466.00,37.00,66,63,466,16,16.00
0,73275,1,64.00,64.00,64.00,0,0,0,16,16.00
0,73276,1,63.00,63.00,63.00,0,0,0,16,16.00
0,73277,25,59.20,242.00,15.00,35,20,78,16,16.00
0,73292,11,51.36,103.00,19.00,59,29,70,16,16.00
0,73294,3,198.00,319.00,82.00,0,0,0,16,16.00
0,73295,3,23.67,36.00,15.00,0,0,0,16,16.00
0,73306,1,666.00,666.00,666.00,0,0,0,16,16.00
0,73312,1,246.00,246.00,246.00,0,0,0,16,16.00
0,73313,4,226.00,341.00,72.00,295,196,341,16,16.00
0,73314,2,32.50,41.00,24.00,0,0,0,16,16.00
0,73317,4,64.25,131.00,30.00,57,39,131,16,16.00
0,73327,1,17.00,17.00,17.00,0,0,0,16,16.00
0,73328,3,71.33,124.00,32.00,0,0,0,16,16.00
0,73329,5,42.80,56.00,34.00,38,35,56,16,16.00
0,73330,1,43.00,43.00,43.00,0,0,0,16,16.00
0,73348,1,79.00,79.00,79.00,0,0,0,16,16.00
0,73357,1,26.00,26.00,26.00,0,0,0,16,16.00
0,73358,2,43.50,51.00,36.00,0,0,0,16,16.00
0,73365,6,48.17,130.00,12.00,51,24,57,16,16.00
0,73373,2,163.50,289.00,38.00,0,0,0,16,16.00
0,73375,2,83.00,91.00,75.00,0,0,0,16,16.00
0,73376,1,42.00,42.00,42.00,0,0,0,16,16.00
0,73390,10,276.20,916.00,70.00,189,102,442,16,16.00
0,73391,1,91.00,91.00,91.00,0,0,0,16,16.00
0,73393,36,49.22,207.00,15.00,38,29,63,16,16.00
0,73404,2,50.50,61.00,40.00,0,0,0,16,16.00
0,73405,2,19.50,23.00,16.00,0,0,0,16,16.00
0,73412,1,25.00,25.00,25.00,0,0,0,16,16.00
0,73413,1,16.00,16.00,16.00,0,0,0,16,16.00
0,73416,6,91.33,128.00,34.00,107,99,110,16,16.00
0,73419,2,24.00,33.00,15.00,0,0,0,16,16.00
0,73423,1,27.00,27.00,27.00,0,0,0,16,16.00
0,73432,2,36.50,61.00,12.00,0,0,0,16,16.00
0,73443,3,28.33,40.00,14.00,0,0,0,16,16.00
0,73449,1,31.00,31.00,31.00,0,0,0,16,16.00
0,73463,31,110.71,660.00,18.00,71,38,125,16,16.00
0,73464,65,49.48,316.00,14.00,33,19,53,16,16.00
0,73474,3,33.67,61.00,12.00,0,0,0,16,16.00
0,73478,1,15.00,15.00,15.00,0,0,0,16,16.00
0,73493,1,38.00,38.00,38.00,0,0,0,16,16.00
0,73497,4,248.00,511.00,27.00,354,100,511,16,16.00
0,73501,2,53.00,82.00,24.00,0,0,0,16,16.00
0,73508,1,23.00,23.00,23.00,0,0,0,16,16.00
0,73509,1,34.00,34.00,34.00,0,0,0,16,16.00
0,73524,2,33.00,38.00,28.00,0,0,0,16,16.00
0,73528,1,783.00,783.00,783.00,0,0,0,16,16.00
0,73543,3,44.67,55.00,26.00,0,0,0,16,16.00
0,73546,7,145.86,351.00,31.00,175,56,255,16,16.00
0,73547,2,65.00,102.00,28.00,0,0,0,16,16.00
0,73569,1,353.00,353.00,353.00,0,0,0,16,16.00
0,73571,1,23.00,23.00,23.00,0,0,0,16,16.00
0,73572,2,27.00,32.00,22.00,0,0,0,16,16.00
0,73574,38,34.32,71.00,16.00,33,26,40,16,16.00
0,73580,1,40.00,40.00,40.00,0,0,0,16,16.00
0,73587,1,19.00,19.00,19.00,0,0,0,16,16.00
0,73589,4,131.75,325.00,60.00,72,70,325,16,16.00
0,73595,2,107.50,150.00,65.00,0,0,0,16,16.00
0,73596,1,60.00,60.00,60.00,0,0,0,16,16.00
0,73607,26,43.62,156.00,16.00,32,22,55,16,16.00
0,73613,33,34.48,70.00,19.00,35,25,40,16,16.00
0,73615,2,30.00,33.00,27.00,0,0,0,16,16.00
0,73616,4,27.75,29.00,26.00,29,27,29,16,16.00
0,73619,1,53.00,53.00,53.00,0,0,0,16,16.00
0,73638,4,86.00,239.00,27.00,40,38,239,16,16.00
0,73640,2,89.50,135.00,44.00,0,0,0,16,16.00
0,73648,1,28.00,28.00,28.00,0,0,0,16,16.00
0,73654,4,24.75,32.00,17.00,31,19,32,16,16.00
0,73660,3,58.33,80.00,46.00,0,0,0,16,16.00
0,73662,2,90.00,91.00,89.00,0,0,0,16,16.00
0,73664,4,59.75,122.00,38.00,40,39,122,16,16.00
0,73669,4,62.00,84.00,36.00,79,49,84,16,16.00
0,73673,2,32.00,32.00,32.00,0,0,0,16,16.00
0,73691,4,65.75,133.00,25.00,54,51,133,16,16.00
0,73697,1,27.00,27.00,27.00,0,0,0,16,16.00
0,73718,1,85.00,85.00,85.00,0,0,0,16,16.00
0,73726,1,69.00,69.00,69.00,0,0,0,16,16.00
0,73728,1,96.00,96.00,96.00,0,0,0,16,16.00
0,73730,3,53.33,98.00,28.00,0,0,0,16,16.00
0,73735,1,43.00,43.00,43.00,0,0,0,16,16.00
0,73736,4,98.25,154.00,28.00,107,104,154,16,16.00
0,73737,3,66.00,143.00,15.00,0,0,0,16,16.00
0,73747,1,394.00,394.00,394.00,0,0,0,16,16.00
0,73748,2,49.00,49.00,49.00,0,0,0,16,16.00
0,73765,3,27.67,35.00,22.00,0,0,0,16,16.00
0,73769,4,24.00,33.00,19.00,22,22,33,16,16.00
0,73783,1,75.00,75.00,75.00,0,0,0,16,16.00
0,73788,2,33.00,42.00,24.00,0,0,0,16,16.00
0,73791,2,39.00,54.00,24.00,0,0,0,16,16.00
0,73800,1,38.00,38.00,38.00,0,0,0,16,16.00
0,73802,1,21.00,21.00,21.00,0,0,0,16,16.00
0,73804,2,179.00,278.00,80.00,0,0,0,16,16.00
0,73805,3,25.67,34.00,21.00,0,0,0,16,16.00
0,73806,1,286.00,286.00,286.00,0,0,0,16,16.00
0,73807,1,153.00,153.00,153.00,0,0,0,16,16.00
0,73808,1,272.00,272.00,272.00,0,0,0,16,16.00
0,73809,2,83.00,89.00,77.00,0,0,0,16,16.00
0,73811,1,29.00,29.00,29.00,0,0,0,16,16.00
0,73814,1,350.00,350.00,350.00,0,0,0,16,16.00
0,73815,11,149.64,582.00,23.00,97,41,171,16,16.00
0,73819,1,24.00,24.00,24.00,0,0,0,16,16.00
0,73836,1,22.00,22.00,22.00,0,0,0,16,16.00
0,73838,1,139.00,139.00,139.00,0,0,0,16,16.00
0,73851,3,249.33,449.00,72.00,0,0,0,16,16.00
0,73852,3,141.00,252.00,67.00,0,0,0,16,16.00
0,73853,14,403.14,1155.00,46.00,266,166,779,16,16.00
0,73869,4,37.25,61.00,12.00,60,16,61,16,16.00
